pdb_id,het_code,chain,seqid,status,representative,centroid_distance,pocket_rmsd,n_pocket,aligned_mol2,message
9DRX,ABU,A,402,kept,True,0.73,0.26,40,9DRX_ABU_A402.mol2,
9EQG,ABU,B,3505,kept,True,0.0,0.0,40,9EQG_ABU_B3505.mol2,
9FAJ,ABU,A,3907,kept,True,0.31,0.18,40,9FAJ_ABU_A3907.mol2,
9FAK,ABU,B,1601,kept,True,0.2,0.17,40,9FAK_ABU_B1601.mol2,
9FAM,ABU,A,3902,kept,True,0.59,0.19,40,9FAM_ABU_A3902.mol2,
9FFL,ABU,E,501,kept,True,0.08,0.15,40,9FFL_ABU_E501.mol2,
9FFN,ABU,B,501,kept,True,0.39,0.15,40,9FFN_ABU_B501.mol2,
9FFO,ABU,B,501,kept,True,0.4,0.16,40,9FFO_ABU_B501.mol2,
9FFP,ABU,B,501,kept,True,0.25,0.16,40,9FFP_ABU_B501.mol2,
9FFQ,ABU,B,501,kept,True,0.33,0.15,40,9FFQ_ABU_B501.mol2,
9FFR,ABU,B,501,kept,True,0.46,0.15,40,9FFR_ABU_B501.mol2,
9FFS,ABU,A,501,kept,True,0.22,0.16,40,9FFS_ABU_A501.mol2,
9FFT,ABU,B,501,kept,True,0.28,0.16,40,9FFT_ABU_B501.mol2,
9FFU,ABU,B,501,kept,True,0.21,0.16,40,9FFU_ABU_B501.mol2,
9FFW,ABU,A,501,kept,True,0.21,0.23,40,9FFW_ABU_A501.mol2,
9FFY,ABU,B,501,kept,True,0.26,0.2,40,9FFY_ABU_B501.mol2,
9FFZ,ABU,A,501,kept,True,0.28,0.2,40,9FFZ_ABU_A501.mol2,
9FG0,ABU,B,501,kept,True,0.29,0.32,40,9FG0_ABU_B501.mol2,
9FG1,ABU,B,501,kept,True,0.18,0.16,40,9FG1_ABU_B501.mol2,
9FG2,ABU,B,501,kept,True,0.21,0.17,40,9FG2_ABU_B501.mol2,
9FG3,ABU,D,501,kept,True,0.16,0.17,40,9FG3_ABU_D501.mol2,
9FG5,ABU,C,501,kept,True,0.58,0.53,40,9FG5_ABU_C501.mol2,
9FG6,ABU,C,501,kept,True,0.61,0.3,40,9FG6_ABU_C501.mol2,
9FG7,ABU,E,501,kept,True,0.18,0.58,40,9FG7_ABU_E501.mol2,
9FG8,ABU,B,501,kept,True,0.28,0.24,40,9FG8_ABU_B501.mol2,
9FG9,ABU,E,502,kept,True,0.24,0.25,40,9FG9_ABU_E502.mol2,
9FGG,ABU,B,1601,kept,True,0.13,0.22,40,9FGG_ABU_B1601.mol2,
9FGH,ABU,B,1601,kept,True,0.4,0.24,40,9FGH_ABU_B1601.mol2,
9HNQ,ABU,B,601,kept,True,0.6,0.31,40,9HNQ_ABU_B601.mol2,
9HNR,ABU,B,601,kept,True,0.35,0.29,40,9HNR_ABU_B601.mol2,
9HNS,ABU,B,601,kept,True,0.16,0.3,40,9HNS_ABU_B601.mol2,
9HNT,ABU,E,602,kept,True,0.32,0.28,40,9HNT_ABU_E602.mol2,
9HUM,ABU,B,601,kept,True,0.68,0.32,40,9HUM_ABU_B601.mol2,
9RL5,ABU,B,601,kept,True,0.39,0.33,40,9RL5_ABU_B601.mol2,
9RPB,ABU,B,601,kept,True,0.36,0.35,40,9RPB_ABU_B601.mol2,
4COF,BEN,E,500,kept,True,1.84,0.69,40,4COF_BEN_E500.mol2,
9HAA,BUA,B,601,kept,True,0.55,0.61,39,9HAA_BUA_B601.mol2,
6HUP,DZP,D,2001,kept,True,4.51,0.5,40,6HUP_DZP_D2001.mol2,
6X3X,DZP,D,404,kept,True,4.27,0.47,40,6X3X_DZP_D404.mol2,
7QNC,EI7,B,503,kept,True,0.44,0.39,40,7QNC_EI7_B503.mol2,
7QND,EI7,E,501,kept,True,1.47,0.67,40,7QND_EI7_E501.mol2,
7QNE,EIE,D,502,kept,True,1.45,0.51,40,7QNE_EIE_D502.mol2,
6QFA,HSM,E,502,kept,True,1.76,0.55,40,6QFA_HSM_E502.mol2,
7A5V,HSM,A,5408,kept,True,1.67,0.3,22,7A5V_HSM_A5408.mol2,
7PBD,HSM,B,601,kept,True,1.94,0.76,40,7PBD_HSM_B601.mol2,
7PBZ,HSM,C,601,kept,True,1.4,0.69,40,7PBZ_HSM_C601.mol2,
7QN7,HSM,C,503,kept,True,1.65,0.5,40,7QN7_HSM_C503.mol2,
7QN8,HSM,B,501,kept,True,2.12,0.49,40,7QN8_HSM_B501.mol2,
7QN9,HSM,B,501,kept,True,0.25,0.45,40,7QN9_HSM_B501.mol2,
7QNC,HSM,C,503,kept,True,1.54,0.5,40,7QNC_HSM_C503.mol2,
7QND,HSM,B,501,kept,True,1.72,0.46,40,7QND_HSM_B501.mol2,
8PVB,HSM,A,5406,kept,True,1.53,0.33,22,8PVB_HSM_A5406.mol2,
9FEU,HSM,E,501,kept,True,1.47,0.6,40,9FEU_HSM_E501.mol2,
9FEX,HSM,A,502,kept,True,1.74,0.6,40,9FEX_HSM_A502.mol2,
9FEY,HSM,B,501,kept,True,1.67,0.61,40,9FEY_HSM_B501.mol2,
9FEZ,HSM,B,501,kept,True,1.51,0.67,40,9FEZ_HSM_B501.mol2,
9FF0,HSM,C,501,kept,True,1.45,0.63,40,9FF0_HSM_C501.mol2,
9FF1,HSM,D,501,kept,True,1.6,0.59,40,9FF1_HSM_D501.mol2,
9FF2,HSM,E,501,kept,True,1.75,0.61,40,9FF2_HSM_E501.mol2,
9FG6,HSM,E,501,kept,True,0.9,0.64,40,9FG6_HSM_E501.mol2,
9DRX,IYJ,D,402,kept,True,5.67,0.5,40,9DRX_IYJ_D402.mol2,
8DD3,R63,D,701,kept,True,1.23,0.49,40,8DD3_R63_D701.mol2,
8VQY,A1ADG,C,402,off_site,False,47.2,0.23,40,,
8VQY,A1ADG,A,402,off_site,False,47.23,0.22,40,,
8VRN,A1ADN,C,402,off_site,False,47.15,0.24,40,,
8VRN,A1ADN,A,402,off_site,False,47.16,0.23,40,,
9EQG,A1H6W,D,505,off_site,False,31.23,0.56,40,,
8SGO,A8W,E,401,off_site,False,63.81,0.23,40,,
9FAS,A8W,C,503,off_site,False,64.69,0.57,40,,
9FAT,A8W,D,502,off_site,False,63.06,0.61,39,,
6D6T,ABU,C,405,off_site,False,30.32,0.67,40,,
6D6U,ABU,C,405,off_site,False,30.48,0.69,40,,
6D6U,ABU,A,405,off_site,False,29.79,0.62,40,,
7T0Z,ABU,B,401,off_site,False,29.29,0.62,40,,
9FFX,ABU,A,501,off_site,False,29.52,0.55,39,,
9FG0,ABU,E,501,off_site,False,29.94,0.43,40,,
9RL5,ABU,D,402,off_site,False,29.26,0.7,40,,
9RPB,ABU,E,601,off_site,False,29.5,0.7,40,,
9HAA,BUA,E,601,off_site,False,29.94,0.62,40,,
9FFY,D3D,A,501,off_site,False,48.81,0.53,40,,
9FFZ,D3D,A,502,off_site,False,49.22,0.57,40,,
9FG1,D3D,D,502,off_site,False,50.14,0.47,40,,
9FG1,D3D,C,501,off_site,False,48.45,1.1,39,,
9FG2,D3D,A,501,off_site,False,49.33,0.91,40,,
9FG2,D3D,D,502,off_site,False,49.35,0.42,40,,
9FG3,D3D,D,503,off_site,False,49.67,0.49,40,,
9FG3,D3D,A,502,off_site,False,48.92,0.99,39,,
8BHG,DMU,A,502,off_site,False,41.09,0.7,40,,
8BHG,DMU,B,503,off_site,False,42.54,0.95,39,,
8BHG,DMU,C,501,off_site,False,42.22,0.69,40,,
8BHG,DMU,E,501,off_site,False,42.47,0.65,40,,
8BHG,DMU,D,503,off_site,False,42.39,0.67,40,,
6HUP,DZP,B,502,off_site,False,46.99,0.36,40,,
6HUP,DZP,E,502,off_site,False,47.06,0.33,40,,
6X3X,DZP,A,406,off_site,False,47.45,0.24,40,,
6X3X,DZP,C,406,off_site,False,47.52,0.26,40,,
6X3X,DZP,E,403,off_site,False,44.96,1.18,39,,
6CDU,EY4,I,500,off_site,False,67.54,1.63,20,,
6CDU,EY4,H,500,off_site,False,67.18,1.57,26,,
6CDU,EY4,G,502,off_site,False,67.02,1.64,24,,
6CDU,EY4,G,501,off_site,False,67.22,1.62,23,,
6CDU,EY4,F,500,off_site,False,67.26,1.64,25,,
6CDU,EY4,E,500,off_site,False,67.41,1.61,25,,
6CDU,EY4,D,500,off_site,False,67.07,1.58,25,,
6CDU,EY4,B,500,off_site,False,67.21,1.67,24,,
6CDU,EY4,A,502,off_site,False,67.26,1.56,26,,
6CDU,EY4,A,501,off_site,False,67.09,1.75,23,,
6D6T,FYP,D,406,off_site,False,30.34,0.61,40,,
6D6U,FYP,D,410,off_site,False,30.51,1.71,11,,
6X3U,FYP,D,402,off_site,False,30.47,0.63,40,,
6HUK,H0Z,E,501,off_site,False,30.95,0.53,40,,
6HUK,H0Z,A,501,off_site,False,30.54,0.68,40,,
7PC0,HSM,B,601,off_site,False,30.02,0.84,34,,
6X3S,J94,C,405,off_site,False,30.93,0.48,40,,
6X3S,J94,A,405,off_site,False,30.54,0.62,40,,
9FG9,LBN,A,504,off_site,False,50.34,1.11,40,,
9FG9,LBN,D,504,off_site,False,50.74,0.46,40,,
7A5V,OCT,A,5407,off_site,False,47.05,0.3,22,,
7PBZ,OCT,A,505,off_site,False,61.72,0.54,40,,
7PBZ,OCT,A,503,off_site,False,62.69,0.54,40,,
7QN5,OCT,A,604,off_site,False,41.47,0.63,40,,
7QN5,OCT,E,505,off_site,False,43.17,0.67,39,,
7QNE,OCT,A,502,off_site,False,47.67,0.74,40,,
5O8F,P9N,E,510,off_site,False,66.46,0.53,40,,
5O8F,P9N,E,509,off_site,False,66.56,0.54,40,,
5O8F,P9N,D,509,off_site,False,66.74,0.53,40,,
5O8F,P9N,C,509,off_site,False,66.55,0.54,40,,
5O8F,P9N,B,509,off_site,False,66.36,0.54,40,,
6X3T,PFL,B,601,off_site,False,45.75,0.22,40,,
6X3T,PFL,D,601,off_site,False,45.85,0.18,40,,
9EQG,PT5,D,506,off_site,False,70.78,0.46,40,,
9EQG,PT5,A,505,off_site,False,70.87,0.52,40,,
8SGO,PTY,B,401,off_site,False,49.42,1.03,39,,
8SGO,PTY,D,401,off_site,False,60.89,0.51,40,,
8SGO,PTY,D,402,off_site,False,71.39,0.51,40,,
8SGO,PTY,C,404,off_site,False,49.75,0.51,40,,
8SGO,PTY,B,403,off_site,False,70.72,1.03,39,,
8SGO,PTY,B,402,off_site,False,60.48,1.03,39,,
8SID,PTY,D,403,off_site,False,61.2,0.48,40,,
8SID,PTY,D,402,off_site,False,49.14,0.48,40,,
8SID,PTY,B,403,off_site,False,70.06,1.09,39,,
8SID,PTY,B,402,off_site,False,62.02,1.09,39,,
8SID,PTY,B,401,off_site,False,49.56,1.09,39,,
8SID,PTY,D,404,off_site,False,71.08,0.48,40,,
8VQY,PTY,D,402,off_site,False,49.13,0.46,40,,
8VQY,PTY,C,403,off_site,False,43.12,0.23,40,,
8VQY,PTY,B,401,off_site,False,49.13,1.1,39,,
8VQY,PTY,A,403,off_site,False,43.09,0.22,40,,
8VRN,PTY,D,402,off_site,False,48.49,0.44,40,,
8VRN,PTY,B,401,off_site,False,48.5,1.11,38,,
8VRN,PTY,C,403,off_site,False,71.01,0.44,40,,
8VRN,PTY,C,405,off_site,False,43.31,0.24,40,,
8VRN,PTY,A,403,off_site,False,43.16,0.23,40,,
8SGO,Q3G,C,403,off_site,False,43.38,0.23,40,,
8SID,Q3G,C,403,off_site,False,41.53,0.23,40,,
8VQY,Q3G,D,401,off_site,False,63.1,0.46,40,,
8VQY,Q3G,C,404,off_site,False,71.75,0.23,40,,
8VRN,Q3G,D,401,off_site,False,63.0,0.44,40,,
8VRN,Q3G,C,404,off_site,False,71.21,0.24,40,,
8BHG,QMU,A,501,off_site,False,29.18,0.65,40,,
8BHG,QMU,D,501,off_site,False,28.89,0.67,40,,
8BHG,QMU,D,502,off_site,False,29.31,0.69,40,,
8BHG,QMU,B,502,off_site,False,29.23,0.95,39,,
8BHG,QMU,B,501,off_site,False,29.27,0.7,40,,
7A5V,R16,A,5401,off_site,False,51.86,0.3,22,,
7QN7,R16,B,502,off_site,False,50.62,0.37,40,,
7QN7,R16,C,501,off_site,False,49.95,0.5,40,,
7QN9,R16,B,502,off_site,False,50.04,0.45,40,,
8PET,R16,C,501,off_site,False,51.06,0.93,40,,
8PET,R16,A,501,off_site,False,50.45,0.95,40,,
8PVB,R16,A,5401,off_site,False,51.99,0.33,22,,
9EQG,R16,B,3503,off_site,False,46.46,0.0,40,,
9EQG,R16,B,3501,off_site,False,51.05,0.0,40,,
9EQG,R16,E,3201,off_site,False,51.25,0.21,40,,
9EQG,R16,A,506,off_site,False,51.75,0.52,40,,
9EQG,R16,C,508,off_site,False,41.98,0.46,40,,
9FAJ,R16,B,502,off_site,False,50.48,0.18,40,,
9FAJ,R16,E,507,off_site,False,44.8,0.2,40,,
9FAJ,R16,E,502,off_site,False,50.85,0.2,40,,
9FAJ,R16,B,506,off_site,False,45.63,0.18,40,,
9FAK,R16,B,1602,off_site,False,50.44,0.17,40,,
9FAK,R16,E,4002,off_site,False,50.81,0.22,40,,
9FAK,R16,B,1607,off_site,False,44.13,0.17,40,,
9FAS,R16,B,505,off_site,False,46.78,0.89,37,,
9FAS,R16,E,3201,off_site,False,51.39,0.94,37,,
9FAS,R16,B,502,off_site,False,51.13,0.89,37,,
9FAS,R16,D,3908,off_site,False,42.1,0.44,40,,
9FAS,R16,E,3204,off_site,False,45.3,0.94,37,,
9FAT,R16,B,3501,off_site,False,50.66,0.39,40,,
9FAU,R16,C,503,off_site,False,44.84,0.66,35,,
9FAU,R16,C,504,off_site,False,49.16,0.96,39,,
9FAU,R16,C,506,off_site,False,64.12,0.96,39,,
9FAV,R16,B,504,off_site,False,67.52,0.92,37,,
9FAV,R16,C,503,off_site,False,49.18,0.64,39,,
9FAV,R16,C,502,off_site,False,45.23,0.87,36,,
9FAX,R16,E,502,off_site,False,52.54,1.17,39,,
9FAX,R16,E,503,off_site,False,69.22,1.17,39,,
9FAX,R16,C,503,off_site,False,49.59,1.09,39,,
9FAX,R16,E,506,off_site,False,45.13,1.17,39,,
9FAX,R16,C,502,off_site,False,44.52,0.73,34,,
9FFL,R16,B,504,off_site,False,51.46,0.16,40,,
9FFU,R16,B,504,off_site,False,50.61,0.16,40,,
9FG9,R16,B,501,off_site,False,51.08,0.25,40,,
9FG9,R16,E,504,off_site,False,50.26,0.25,40,,
9FGF,R16,D,503,off_site,False,50.04,0.65,40,,
9FGF,R16,A,503,off_site,False,50.04,1.01,40,,
9FGG,R16,E,1603,off_site,False,50.18,0.23,40,,
8DD2,R5R,A,402,off_site,False,47.08,0.26,40,,
8DD2,R5R,C,402,off_site,False,47.34,0.25,40,,
8DD2,R5R,D,601,off_site,False,30.15,1.16,37,,
8DD3,R63,A,403,off_site,False,53.53,1.19,39,,
8DD3,R63,C,403,off_site,False,49.37,0.19,40,,
6HUG,RI5,C,501,off_site,False,64.92,0.77,34,,
6HUJ,RI5,A,509,off_site,False,64.4,0.32,40,,
6X40,RI5,D,404,off_site,False,64.47,1.38,38,,
9RL5,TOR,B,602,off_site,False,46.04,0.33,40,,
9RL5,TOR,E,601,off_site,False,46.6,0.3,40,,
7PBZ,UND,A,504,off_site,False,70.19,0.24,40,,
7PBZ,UND,A,502,off_site,False,60.15,0.54,40,,
6X3W,UQA,E,403,off_site,False,45.05,1.22,35,,
6X3W,UQA,C,501,off_site,False,45.07,1.1,36,,
6X3V,V8D,C,403,off_site,False,46.9,0.29,40,,
6X3V,V8D,A,403,off_site,False,46.9,0.28,40,,
8PVB,V8D,A,5409,off_site,False,46.35,0.33,22,,
9FG9,V8D,E,503,off_site,False,46.38,0.25,40,,
9FG9,V8D,B,504,off_site,False,46.29,0.25,40,,
9FGG,V8D,B,1602,off_site,False,46.78,0.22,40,,
9FGG,V8D,E,1604,off_site,False,46.77,0.23,40,,
9HNT,V8D,A,401,off_site,False,46.71,0.32,40,,
9HNT,V8D,E,601,off_site,False,46.51,0.28,40,,
8SI9,Y4B,A,402,off_site,False,67.01,0.94,39,,
8SI9,Y4B,C,403,off_site,False,66.86,0.48,40,,
8SID,ZWY,A,403,off_site,False,65.69,0.23,40,,
6HUJ,ABU,A,510,symmetry_dup,False,0.37,0.41,40,,
6HUO,ABU,E,501,symmetry_dup,False,0.17,0.32,40,,
6HUP,ABU,B,501,symmetry_dup,False,0.2,0.36,40,,
6X3T,ABU,A,405,symmetry_dup,False,0.23,0.22,40,,
6X3U,ABU,C,405,symmetry_dup,False,0.36,0.28,40,,
6X3V,ABU,C,402,symmetry_dup,False,0.27,0.29,40,,
6X3W,ABU,C,506,symmetry_dup,False,0.33,0.34,40,,
6X3X,ABU,C,405,symmetry_dup,False,0.2,0.26,40,,
6X3Z,ABU,C,405,symmetry_dup,False,0.28,0.32,40,,
6X40,ABU,C,405,symmetry_dup,False,0.27,0.33,40,,
7PBD,ABU,A,801,symmetry_dup,False,0.44,0.29,40,,
7PBZ,ABU,E,501,symmetry_dup,False,0.22,0.24,40,,
8DD2,ABU,A,403,symmetry_dup,False,0.12,0.26,40,,
8DD3,ABU,C,402,symmetry_dup,False,0.82,0.19,40,,
8SGO,ABU,A,402,symmetry_dup,False,0.1,0.23,40,,
8SI9,ABU,C,402,symmetry_dup,False,0.21,0.24,40,,
8SID,ABU,A,402,symmetry_dup,False,0.2,0.23,40,,
8VQY,ABU,C,401,symmetry_dup,False,0.26,0.23,40,,
8VRN,ABU,C,401,symmetry_dup,False,0.37,0.24,40,,
9CRS,ABU,A,501,symmetry_dup,False,0.56,0.27,40,,
9CRV,ABU,D,501,symmetry_dup,False,0.45,0.34,40,,
9CT0,ABU,C,501,symmetry_dup,False,0.19,0.35,40,,
9CX7,ABU,D,501,symmetry_dup,False,0.31,0.31,40,,
9CXA,ABU,C,501,symmetry_dup,False,0.13,0.26,40,,
9CXB,ABU,C,502,symmetry_dup,False,0.27,0.37,40,,
9CXC,ABU,A,501,symmetry_dup,False,0.1,0.26,40,,
9DRX,ABU,D,401,symmetry_dup,False,0.83,0.29,40,,
9EQG,ABU,E,3205,symmetry_dup,False,0.08,0.21,40,,
9FAJ,ABU,E,510,symmetry_dup,False,0.16,0.2,40,,
9FAK,ABU,E,4009,symmetry_dup,False,0.21,0.22,40,,
9FAM,ABU,E,502,symmetry_dup,False,0.59,0.2,40,,
9FFL,ABU,B,501,symmetry_dup,False,0.36,0.16,40,,
9FFN,ABU,E,501,symmetry_dup,False,0.24,0.16,40,,
9FFO,ABU,E,501,symmetry_dup,False,0.15,0.18,40,,
9FFP,ABU,E,501,symmetry_dup,False,0.35,0.17,39,,
9FFQ,ABU,E,501,symmetry_dup,False,0.4,0.65,33,,
9FFR,ABU,E,501,symmetry_dup,False,0.02,0.17,40,,
9FFS,ABU,D,501,symmetry_dup,False,0.22,0.16,40,,
9FFT,ABU,D,501,symmetry_dup,False,0.25,0.17,40,,
9FFU,ABU,E,501,symmetry_dup,False,0.24,0.17,40,,
9FFW,ABU,E,501,symmetry_dup,False,0.32,0.27,40,,
9FFY,ABU,E,501,symmetry_dup,False,0.51,0.25,40,,
9FFZ,ABU,E,501,symmetry_dup,False,0.23,0.58,39,,
9FG1,ABU,E,501,symmetry_dup,False,0.47,0.19,40,,
9FG2,ABU,E,501,symmetry_dup,False,0.19,0.19,40,,
9FG3,ABU,B,501,symmetry_dup,False,0.19,0.18,40,,
9FG5,ABU,B,501,symmetry_dup,False,0.2,0.6,40,,
9FG6,ABU,B,501,symmetry_dup,False,0.76,0.32,40,,
9FG7,ABU,B,501,symmetry_dup,False,0.13,0.63,40,,
9FG8,ABU,E,501,symmetry_dup,False,0.11,0.28,40,,
9FG9,ABU,B,503,symmetry_dup,False,0.23,0.25,40,,
9FGG,ABU,E,1601,symmetry_dup,False,0.17,0.23,40,,
9FGH,ABU,E,1601,symmetry_dup,False,0.14,0.27,40,,
9HNQ,ABU,E,601,symmetry_dup,False,0.34,0.34,40,,
9HNS,ABU,E,601,symmetry_dup,False,0.51,0.36,40,,
9HNT,ABU,B,601,symmetry_dup,False,0.27,0.32,40,,
9HUM,ABU,E,601,symmetry_dup,False,0.3,0.4,40,,
4COF,BEN,A,500,symmetry_dup,False,1.86,0.7,40,,
4COF,BEN,B,500,symmetry_dup,False,1.85,0.71,40,,
4COF,BEN,D,500,symmetry_dup,False,1.94,0.72,40,,
4COF,BEN,C,500,symmetry_dup,False,1.89,0.72,40,,
7QNC,EI7,E,502,symmetry_dup,False,1.82,0.64,40,,
6QFA,HSM,A,502,symmetry_dup,False,1.77,0.55,40,,
6QFA,HSM,D,502,symmetry_dup,False,1.77,0.56,40,,
6QFA,HSM,C,502,symmetry_dup,False,1.76,0.55,40,,
6QFA,HSM,B,502,symmetry_dup,False,1.77,0.56,40,,
7QN7,HSM,D,503,symmetry_dup,False,1.64,0.51,40,,
7QN8,HSM,B,502,symmetry_dup,False,2.1,0.52,40,,
7QN8,HSM,D,501,symmetry_dup,False,1.81,0.52,40,,
7QN9,HSM,D,502,symmetry_dup,False,1.75,0.53,40,,
7QN9,HSM,C,501,symmetry_dup,False,1.65,0.66,40,,
7QNC,HSM,D,503,symmetry_dup,False,1.47,0.53,40,,
7QND,HSM,C,502,symmetry_dup,False,1.64,0.54,40,,
7QND,HSM,C,501,symmetry_dup,False,1.7,0.49,40,,
9FEU,HSM,D,501,symmetry_dup,False,1.48,0.61,40,,
9FEU,HSM,A,502,symmetry_dup,False,1.47,0.61,40,,
9FEU,HSM,B,501,symmetry_dup,False,1.48,0.61,40,,
9FEU,HSM,C,501,symmetry_dup,False,1.48,0.61,40,,
9FEX,HSM,E,501,symmetry_dup,False,1.74,0.61,40,,
9FEX,HSM,B,501,symmetry_dup,False,1.74,0.6,40,,
9FEX,HSM,C,501,symmetry_dup,False,1.74,0.6,40,,
9FEX,HSM,D,501,symmetry_dup,False,1.74,0.6,40,,
9FEY,HSM,E,501,symmetry_dup,False,1.53,0.65,40,,
9FEY,HSM,C,501,symmetry_dup,False,1.57,0.66,40,,
9FEY,HSM,D,501,symmetry_dup,False,1.72,0.63,40,,
9FEY,HSM,A,502,symmetry_dup,False,1.68,0.65,40,,
9FEZ,HSM,E,501,symmetry_dup,False,1.17,0.69,40,,
9FEZ,HSM,D,501,symmetry_dup,False,1.82,0.67,40,,
9FEZ,HSM,C,501,symmetry_dup,False,1.89,1.06,37,,
9FEZ,HSM,A,502,symmetry_dup,False,2.01,0.69,40,,
9FF0,HSM,A,502,symmetry_dup,False,1.87,0.66,40,,
9FF0,HSM,D,501,symmetry_dup,False,1.7,0.68,40,,
9FF0,HSM,E,501,symmetry_dup,False,1.9,0.78,40,,
9FF0,HSM,B,501,symmetry_dup,False,2.04,0.72,40,,
9FF1,HSM,A,502,symmetry_dup,False,1.49,0.65,40,,
9FF1,HSM,B,501,symmetry_dup,False,1.77,0.7,40,,
9FF1,HSM,A,503,symmetry_dup,False,1.53,0.62,40,,
9FF2,HSM,B,501,symmetry_dup,False,1.46,0.63,40,,
9FF2,HSM,A,502,symmetry_dup,False,1.54,0.62,40,,
9FF2,HSM,D,501,symmetry_dup,False,1.62,0.62,40,,
9FF2,HSM,C,501,symmetry_dup,False,1.53,0.62,40,,
